session,phase,channel,device,window_s,window_start_s,window_end_s,target_bpm,method,estimated_bpm,error_bpm,absolute_error_bpm,valid,event_count,contains_target_transition
session_20260625_variable_sit_walk,sitting,temperature_right,Urządzenie z czujnikami temperatury - prawe nozdrze,5,25.0,30.0,20.0,FFT,19.358119789801712,-0.6418802101982877,0.6418802101982877,True,1,False
session_20260625_variable_sit_walk,sitting,temperature_right,Urządzenie z czujnikami temperatury - prawe nozdrze,5,25.0,30.0,20.0,Metoda nachylenia,12.0,-8.0,8.0,True,1,False
session_20260625_variable_sit_walk,sitting,temperature_right,Urządzenie z czujnikami temperatury - prawe nozdrze,5,30.0,35.0,25.0,Maksima,,,,False,1,True
session_20260625_variable_sit_walk,sitting,temperature_right,Urządzenie z czujnikami temperatury - prawe nozdrze,5,30.0,35.0,25.0,Minima,16.551724137931036,-8.448275862068964,8.448275862068964,True,2,True
session_20260625_variable_sit_walk,sitting,temperature_right,Urządzenie z czujnikami temperatury - prawe nozdrze,5,30.0,35.0,25.0,Przejścia przez zero,,,,False,1,True
session_20260625_variable_sit_walk,sitting,temperature_right,Urządzenie z czujnikami temperatury - prawe nozdrze,5,30.0,35.0,25.0,Autokorelacja,16.551724137931036,-8.448275862068964,8.448275862068964,True,1,True
session_20260625_variable_sit_walk,sitting,temperature_right,Urządzenie z czujnikami temperatury - prawe nozdrze,5,30.0,35.0,25.0,FFT,9.216705191243733,-15.783294808756267,15.783294808756267,True,1,True
session_20260625_variable_sit_walk,sitting,temperature_right,Urządzenie z czujnikami temperatury - prawe nozdrze,5,30.0,35.0,25.0,Metoda nachylenia,12.0,-13.0,13.0,True,1,True
session_20260625_variable_sit_walk,sitting,temperature_right,Urządzenie z czujnikami temperatury - prawe nozdrze,5,35.0,40.0,25.0,Maksima,25.263157894736842,0.2631578947368425,0.2631578947368425,True,2,False
session_20260625_variable_sit_walk,sitting,temperature_right,Urządzenie z czujnikami temperatury - prawe nozdrze,5,35.0,40.0,25.0,Minima,25.263157894736842,0.2631578947368425,0.2631578947368425,True,2,False
session_20260625_variable_sit_walk,sitting,temperature_right,Urządzenie z czujnikami temperatury - prawe nozdrze,5,35.0,40.0,25.0,Przejścia przez zero,30.0,5.0,5.0,True,2,False
session_20260625_variable_sit_walk,sitting,temperature_right,Urządzenie z czujnikami temperatury - prawe nozdrze,5,35.0,40.0,25.0,Autokorelacja,26.666666666666668,1.6666666666666679,1.6666666666666679,True,1,False
session_20260625_variable_sit_walk,sitting,temperature_right,Urządzenie z czujnikami temperatury - prawe nozdrze,5,35.0,40.0,25.0,FFT,24.20242546589206,-0.797574534107941,0.797574534107941,True,1,False
session_20260625_variable_sit_walk,sitting,temperature_right,Urządzenie z czujnikami temperatury - prawe nozdrze,5,35.0,40.0,25.0,Metoda nachylenia,24.0,-1.0,1.0,True,2,False
session_20260625_variable_sit_walk,sitting,temperature_right,Urządzenie z czujnikami temperatury - prawe nozdrze,5,40.0,45.0,10.0,Maksima,,,,False,0,True
session_20260625_variable_sit_walk,sitting,temperature_right,Urządzenie z czujnikami temperatury - prawe nozdrze,5,40.0,45.0,10.0,Minima,,,,False,1,True
session_20260625_variable_sit_walk,sitting,temperature_right,Urządzenie z czujnikami temperatury - prawe nozdrze,5,40.0,45.0,10.0,Przejścia przez zero,,,,False,1,True
session_20260625_variable_sit_walk,sitting,temperature_right,Urządzenie z czujnikami temperatury - prawe nozdrze,5,40.0,45.0,10.0,Autokorelacja,13.714285714285714,3.7142857142857135,3.7142857142857135,True,1,True
session_20260625_variable_sit_walk,sitting,temperature_right,Urządzenie z czujnikami temperatury - prawe nozdrze,5,40.0,45.0,10.0,FFT,3.8252000599825253,-6.174799940017475,6.174799940017475,True,1,True
session_20260625_variable_sit_walk,sitting,temperature_right,Urządzenie z czujnikami temperatury - prawe nozdrze,5,40.0,45.0,10.0,Metoda nachylenia,12.0,2.0,2.0,True,1,True
session_20260625_variable_sit_walk,sitting,temperature_right,Urządzenie z czujnikami temperatury - prawe nozdrze,5,45.0,50.0,10.0,Maksima,,,,False,1,False
session_20260625_variable_sit_walk,sitting,temperature_right,Urządzenie z czujnikami temperatury - prawe nozdrze,5,45.0,50.0,10.0,Minima,,,,False,1,False
session_20260625_variable_sit_walk,sitting,temperature_right,Urządzenie z czujnikami temperatury - prawe nozdrze,5,45.0,50.0,10.0,Przejścia przez zero,16.0,6.0,6.0,True,2,False
session_20260625_variable_sit_walk,sitting,temperature_right,Urządzenie z czujnikami temperatury - prawe nozdrze,5,45.0,50.0,10.0,Autokorelacja,17.77777777777778,7.777777777777779,7.777777777777779,True,1,False
session_20260625_variable_sit_walk,sitting,temperature_right,Urządzenie z czujnikami temperatury - prawe nozdrze,5,45.0,50.0,10.0,FFT,13.947924830920982,3.9479248309209822,3.9479248309209822,True,1,False
session_20260625_variable_sit_walk,sitting,temperature_right,Urządzenie z czujnikami temperatury - prawe nozdrze,5,45.0,50.0,10.0,Metoda nachylenia,12.0,2.0,2.0,True,1,False
session_20260625_variable_sit_walk,sitting,temperature_right,Urządzenie z czujnikami temperatury - prawe nozdrze,5,50.0,55.0,15.0,Maksima,,,,False,1,True
session_20260625_variable_sit_walk,sitting,temperature_right,Urządzenie z czujnikami temperatury - prawe nozdrze,5,50.0,55.0,15.0,Minima,,,,False,1,True
session_20260625_variable_sit_walk,sitting,temperature_right,Urządzenie z czujnikami temperatury - prawe nozdrze,5,50.0,55.0,15.0,Przejścia przez zero,16.0,1.0,1.0,True,2,True
session_20260625_variable_sit_walk,sitting,temperature_right,Urządzenie z czujnikami temperatury - prawe nozdrze,5,50.0,55.0,15.0,Autokorelacja,17.77777777777778,2.7777777777777786,2.7777777777777786,True,1,True
session_20260625_variable_sit_walk,sitting,temperature_right,Urządzenie z czujnikami temperatury - prawe nozdrze,5,50.0,55.0,15.0,FFT,13.080194785958673,-1.919805214041327,1.919805214041327,True,1,True
session_20260625_variable_sit_walk,sitting,temperature_right,Urządzenie z czujnikami temperatury - prawe nozdrze,5,50.0,55.0,15.0,Metoda nachylenia,12.0,-3.0,3.0,True,1,True
session_20260625_variable_sit_walk,sitting,temperature_right,Urządzenie z czujnikami temperatury - prawe nozdrze,5,55.0,60.0,15.0,Maksima,,,,False,1,False
session_20260625_variable_sit_walk,sitting,temperature_right,Urządzenie z czujnikami temperatury - prawe nozdrze,5,55.0,60.0,15.0,Minima,,,,False,1,False
session_20260625_variable_sit_walk,sitting,temperature_right,Urządzenie z czujnikami temperatury - prawe nozdrze,5,55.0,60.0,15.0,Przejścia przez zero,,,,False,1,False
session_20260625_variable_sit_walk,sitting,temperature_right,Urządzenie z czujnikami temperatury - prawe nozdrze,5,55.0,60.0,15.0,Autokorelacja,18.46153846153846,3.46153846153846,3.46153846153846,True,1,False
session_20260625_variable_sit_walk,sitting,temperature_right,Urządzenie z czujnikami temperatury - prawe nozdrze,5,55.0,60.0,15.0,FFT,16.044339516006687,1.044339516006687,1.044339516006687,True,1,False
session_20260625_variable_sit_walk,sitting,temperature_right,Urządzenie z czujnikami temperatury - prawe nozdrze,5,55.0,60.0,15.0,Metoda nachylenia,12.0,-3.0,3.0,True,1,False
session_20260625_variable_sit_walk,sitting,temperature_right,Urządzenie z czujnikami temperatury - prawe nozdrze,5,60.0,65.0,20.0,Maksima,25.263157894736842,5.2631578947368425,5.2631578947368425,True,2,True
session_20260625_variable_sit_walk,sitting,temperature_right,Urządzenie z czujnikami temperatury - prawe nozdrze,5,60.0,65.0,20.0,Minima,,,,False,1,True
session_20260625_variable_sit_walk,sitting,temperature_right,Urządzenie z czujnikami temperatury - prawe nozdrze,5,60.0,65.0,20.0,Przejścia przez zero,28.235294117647058,8.235294117647058,8.235294117647058,True,2,True
session_20260625_variable_sit_walk,sitting,temperature_right,Urządzenie z czujnikami temperatury - prawe nozdrze,5,60.0,65.0,20.0,Autokorelacja,26.666666666666668,6.666666666666668,6.666666666666668,True,1,True
session_20260625_variable_sit_walk,sitting,temperature_right,Urządzenie z czujnikami temperatury - prawe nozdrze,5,60.0,65.0,20.0,FFT,27.666578259028583,7.666578259028583,7.666578259028583,True,1,True
session_20260625_variable_sit_walk,sitting,temperature_right,Urządzenie z czujnikami temperatury - prawe nozdrze,5,60.0,65.0,20.0,Metoda nachylenia,24.0,4.0,4.0,True,2,True
session_20260625_variable_sit_walk,sitting,temperature_right,Urządzenie z czujnikami temperatury - prawe nozdrze,5,65.0,70.0,20.0,Maksima,19.2,-0.8000000000000007,0.8000000000000007,True,2,False
session_20260625_variable_sit_walk,sitting,temperature_right,Urządzenie z czujnikami temperatury - prawe nozdrze,5,65.0,70.0,20.0,Minima,,,,False,1,False
session_20260625_variable_sit_walk,sitting,temperature_right,Urządzenie z czujnikami temperatury - prawe nozdrze,5,65.0,70.0,20.0,Przejścia przez zero,18.46153846153846,-1.53846153846154,1.53846153846154,True,2,False
session_20260625_variable_sit_walk,sitting,temperature_right,Urządzenie z czujnikami temperatury - prawe nozdrze,5,65.0,70.0,20.0,Autokorelacja,20.0,0.0,0.0,True,1,False
session_20260625_variable_sit_walk,sitting,temperature_right,Urządzenie z czujnikami temperatury - prawe nozdrze,5,65.0,70.0,20.0,FFT,18.13409071754383,-1.865909282456169,1.865909282456169,True,1,False
session_20260625_variable_sit_walk,sitting,temperature_right,Urządzenie z czujnikami temperatury - prawe nozdrze,5,65.0,70.0,20.0,Metoda nachylenia,12.0,-8.0,8.0,True,1,False
session_20260625_variable_sit_walk,sitting,temperature_right,Urządzenie z czujnikami temperatury - prawe nozdrze,5,70.0,75.0,25.0,Maksima,,,,False,1,True
session_20260625_variable_sit_walk,sitting,temperature_right,Urządzenie z czujnikami temperatury - prawe nozdrze,5,70.0,75.0,25.0,Minima,22.857142857142858,-2.1428571428571423,2.1428571428571423,True,2,True
session_20260625_variable_sit_walk,sitting,temperature_right,Urządzenie z czujnikami temperatury - prawe nozdrze,5,70.0,75.0,25.0,Przejścia przez zero,,,,False,1,True
session_20260625_variable_sit_walk,sitting,temperature_right,Urządzenie z czujnikami temperatury - prawe nozdrze,5,70.0,75.0,25.0,Autokorelacja,20.0,-5.0,5.0,True,1,True
session_20260625_variable_sit_walk,sitting,temperature_right,Urządzenie z czujnikami temperatury - prawe nozdrze,5,70.0,75.0,25.0,FFT,18.583856582978896,-6.416143417021104,6.416143417021104,True,1,True
session_20260625_variable_sit_walk,sitting,temperature_right,Urządzenie z czujnikami temperatury - prawe nozdrze,5,70.0,75.0,25.0,Metoda nachylenia,12.0,-13.0,13.0,True,1,True
session_20260625_variable_sit_walk,sitting,temperature_right,Urządzenie z czujnikami temperatury - prawe nozdrze,5,75.0,80.0,25.0,Maksima,,,,False,1,False
session_20260625_variable_sit_walk,sitting,temperature_right,Urządzenie z czujnikami temperatury - prawe nozdrze,5,75.0,80.0,25.0,Minima,25.263157894736842,0.2631578947368425,0.2631578947368425,True,2,False
session_20260625_variable_sit_walk,sitting,temperature_right,Urządzenie z czujnikami temperatury - prawe nozdrze,5,75.0,80.0,25.0,Przejścia przez zero,28.235294117647058,3.235294117647058,3.235294117647058,True,2,False
session_20260625_variable_sit_walk,sitting,temperature_right,Urządzenie z czujnikami temperatury - prawe nozdrze,5,75.0,80.0,25.0,Autokorelacja,25.263157894736842,0.2631578947368425,0.2631578947368425,True,1,False
session_20260625_variable_sit_walk,sitting,temperature_right,Urządzenie z czujnikami temperatury - prawe nozdrze,5,75.0,80.0,25.0,FFT,22.697879263069616,-2.3021207369303838,2.3021207369303838,True,1,False
session_20260625_variable_sit_walk,sitting,temperature_right,Urządzenie z czujnikami temperatury - prawe nozdrze,5,75.0,80.0,25.0,Metoda nachylenia,24.0,-1.0,1.0,True,2,False
session_20260625_variable_sit_walk,sitting,temperature_right,Urządzenie z czujnikami temperatury - prawe nozdrze,5,80.0,85.0,10.0,Maksima,,,,False,0,True
session_20260625_variable_sit_walk,sitting,temperature_right,Urządzenie z czujnikami temperatury - prawe nozdrze,5,80.0,85.0,10.0,Minima,,,,False,1,True
session_20260625_variable_sit_walk,sitting,temperature_right,Urządzenie z czujnikami temperatury - prawe nozdrze,5,80.0,85.0,10.0,Przejścia przez zero,,,,False,1,True
session_20260625_variable_sit_walk,sitting,temperature_right,Urządzenie z czujnikami temperatury - prawe nozdrze,5,80.0,85.0,10.0,Autokorelacja,14.117647058823529,4.117647058823529,4.117647058823529,True,1,True
session_20260625_variable_sit_walk,sitting,temperature_right,Urządzenie z czujnikami temperatury - prawe nozdrze,5,80.0,85.0,10.0,FFT,5.00991209666695,-4.99008790333305,4.99008790333305,True,1,True
session_20260625_variable_sit_walk,sitting,temperature_right,Urządzenie z czujnikami temperatury - prawe nozdrze,5,80.0,85.0,10.0,Metoda nachylenia,12.0,2.0,2.0,True,1,True
session_20260625_variable_sit_walk,sitting,temperature_right,Urządzenie z czujnikami temperatury - prawe nozdrze,5,85.0,90.0,10.0,Maksima,,,,False,1,False
session_20260625_variable_sit_walk,sitting,temperature_right,Urządzenie z czujnikami temperatury - prawe nozdrze,5,85.0,90.0,10.0,Minima,,,,False,1,False
session_20260625_variable_sit_walk,sitting,temperature_right,Urządzenie z czujnikami temperatury - prawe nozdrze,5,85.0,90.0,10.0,Przejścia przez zero,15.0,5.0,5.0,True,2,False
session_20260625_variable_sit_walk,sitting,temperature_right,Urządzenie z czujnikami temperatury - prawe nozdrze,5,85.0,90.0,10.0,Autokorelacja,16.551724137931036,6.551724137931036,6.551724137931036,True,1,False
session_20260625_variable_sit_walk,sitting,temperature_right,Urządzenie z czujnikami temperatury - prawe nozdrze,5,85.0,90.0,10.0,FFT,9.694114807334206,-0.3058851926657944,0.3058851926657944,True,1,False
session_20260625_variable_sit_walk,sitting,temperature_right,Urządzenie z czujnikami temperatury - prawe nozdrze,5,85.0,90.0,10.0,Metoda nachylenia,12.0,2.0,2.0,True,1,False
session_20260625_variable_sit_walk,sitting,temperature_right,Urządzenie z czujnikami temperatury - prawe nozdrze,5,90.0,95.0,15.0,Maksima,21.818181818181817,6.818181818181817,6.818181818181817,True,2,True
session_20260625_variable_sit_walk,sitting,temperature_right,Urządzenie z czujnikami temperatury - prawe nozdrze,5,90.0,95.0,15.0,Minima,,,,False,1,True
session_20260625_variable_sit_walk,sitting,temperature_right,Urządzenie z czujnikami temperatury - prawe nozdrze,5,90.0,95.0,15.0,Przejścia przez zero,17.77777777777778,2.7777777777777786,2.7777777777777786,True,2,True
session_20260625_variable_sit_walk,sitting,temperature_right,Urządzenie z czujnikami temperatury - prawe nozdrze,5,90.0,95.0,15.0,Autokorelacja,20.869565217391305,5.869565217391305,5.869565217391305,True,1,True
session_20260625_variable_sit_walk,sitting,temperature_right,Urządzenie z czujnikami temperatury - prawe nozdrze,5,90.0,95.0,15.0,FFT,18.40820494183606,3.408204941836061,3.408204941836061,True,1,True
session_20260625_variable_sit_walk,sitting,temperature_right,Urządzenie z czujnikami temperatury - prawe nozdrze,5,90.0,95.0,15.0,Metoda nachylenia,12.0,-3.0,3.0,True,1,True
session_20260625_variable_sit_walk,sitting,temperature_right,Urządzenie z czujnikami temperatury - prawe nozdrze,5,95.0,100.0,15.0,Maksima,,,,False,1,False
session_20260625_variable_sit_walk,sitting,temperature_right,Urządzenie z czujnikami temperatury - prawe nozdrze,5,95.0,100.0,15.0,Minima,,,,False,1,False
session_20260625_variable_sit_walk,sitting,temperature_right,Urządzenie z czujnikami temperatury - prawe nozdrze,5,95.0,100.0,15.0,Przejścia przez zero,,,,False,1,False
session_20260625_variable_sit_walk,sitting,temperature_right,Urządzenie z czujnikami temperatury - prawe nozdrze,5,95.0,100.0,15.0,Autokorelacja,18.46153846153846,3.46153846153846,3.46153846153846,True,1,False
session_20260625_variable_sit_walk,sitting,temperature_right,Urządzenie z czujnikami temperatury - prawe nozdrze,5,95.0,100.0,15.0,FFT,14.983122781419278,-0.016877218580722442,0.016877218580722442,True,1,False
session_20260625_variable_sit_walk,sitting,temperature_right,Urządzenie z czujnikami temperatury - prawe nozdrze,5,95.0,100.0,15.0,Metoda nachylenia,12.0,-3.0,3.0,True,1,False
session_20260625_variable_sit_walk,sitting,temperature_right,Urządzenie z czujnikami temperatury - prawe nozdrze,5,100.0,105.0,20.0,Maksima,,,,False,1,True
session_20260625_variable_sit_walk,sitting,temperature_right,Urządzenie z czujnikami temperatury - prawe nozdrze,5,100.0,105.0,20.0,Minima,,,,False,0,True
session_20260625_variable_sit_walk,sitting,temperature_right,Urządzenie z czujnikami temperatury - prawe nozdrze,5,100.0,105.0,20.0,Przejścia przez zero,,,,False,1,True
session_20260625_variable_sit_walk,sitting,temperature_right,Urządzenie z czujnikami temperatury - prawe nozdrze,5,100.0,105.0,20.0,Autokorelacja,14.117647058823529,-5.882352941176471,5.882352941176471,True,1,True
session_20260625_variable_sit_walk,sitting,temperature_right,Urządzenie z czujnikami temperatury - prawe nozdrze,5,100.0,105.0,20.0,FFT,4.495448728274276,-15.504551271725724,15.504551271725724,True,1,True
session_20260625_variable_sit_walk,sitting,temperature_right,Urządzenie z czujnikami temperatury - prawe nozdrze,5,100.0,105.0,20.0,Metoda nachylenia,12.0,-8.0,8.0,True,1,True
session_20260625_variable_sit_walk,sitting,temperature_right,Urządzenie z czujnikami temperatury - prawe nozdrze,5,105.0,110.0,20.0,Maksima,21.818181818181817,1.8181818181818166,1.8181818181818166,True,2,False
session_20260625_variable_sit_walk,sitting,temperature_right,Urządzenie z czujnikami temperatury - prawe nozdrze,5,105.0,110.0,20.0,Minima,,,,False,1,False
session_20260625_variable_sit_walk,sitting,temperature_right,Urządzenie z czujnikami temperatury - prawe nozdrze,5,105.0,110.0,20.0,Przejścia przez zero,20.0,0.0,0.0,True,2,False
session_20260625_variable_sit_walk,sitting,temperature_right,Urządzenie z czujnikami temperatury - prawe nozdrze,5,105.0,110.0,20.0,Autokorelacja,21.818181818181817,1.8181818181818166,1.8181818181818166,True,1,False
session_20260625_variable_sit_walk,sitting,temperature_right,Urządzenie z czujnikami temperatury - prawe nozdrze,5,105.0,110.0,20.0,FFT,19.47109086124357,-0.5289091387564291,0.5289091387564291,True,1,False
session_20260625_variable_sit_walk,sitting,temperature_right,Urządzenie z czujnikami temperatury - prawe nozdrze,5,105.0,110.0,20.0,Metoda nachylenia,12.0,-8.0,8.0,True,1,False
session_20260625_variable_sit_walk,sitting,temperature_right,Urządzenie z czujnikami temperatury - prawe nozdrze,5,110.0,115.0,25.0,Maksima,,,,False,1,True
session_20260625_variable_sit_walk,sitting,temperature_right,Urządzenie z czujnikami temperatury - prawe nozdrze,5,110.0,115.0,25.0,Minima,17.77777777777778,-7.222222222222221,7.222222222222221,True,2,True
session_20260625_variable_sit_walk,sitting,temperature_right,Urządzenie z czujnikami temperatury - prawe nozdrze,5,110.0,115.0,25.0,Przejścia przez zero,,,,False,1,True
session_20260625_variable_sit_walk,sitting,temperature_right,Urządzenie z czujnikami temperatury - prawe nozdrze,5,110.0,115.0,25.0,Autokorelacja,18.46153846153846,-6.53846153846154,6.53846153846154,True,1,True
session_20260625_variable_sit_walk,sitting,temperature_right,Urządzenie z czujnikami temperatury - prawe nozdrze,5,110.0,115.0,25.0,FFT,16.172874726364444,-8.827125273635556,8.827125273635556,True,1,True
session_20260625_variable_sit_walk,sitting,temperature_right,Urządzenie z czujnikami temperatury - prawe nozdrze,5,110.0,115.0,25.0,Metoda nachylenia,12.0,-13.0,13.0,True,1,True
session_20260625_variable_sit_walk,sitting,temperature_right,Urządzenie z czujnikami temperatury - prawe nozdrze,5,115.0,120.0,25.0,Maksima,24.0,-1.0,1.0,True,2,False
session_20260625_variable_sit_walk,sitting,temperature_right,Urządzenie z czujnikami temperatury - prawe nozdrze,5,115.0,120.0,25.0,Minima,25.263157894736842,0.2631578947368425,0.2631578947368425,True,2,False
session_20260625_variable_sit_walk,sitting,temperature_right,Urządzenie z czujnikami temperatury - prawe nozdrze,5,115.0,120.0,25.0,Przejścia przez zero,28.235294117647058,3.235294117647058,3.235294117647058,True,2,False
session_20260625_variable_sit_walk,sitting,temperature_right,Urządzenie z czujnikami temperatury - prawe nozdrze,5,115.0,120.0,25.0,Autokorelacja,25.263157894736842,0.2631578947368425,0.2631578947368425,True,1,False
session_20260625_variable_sit_walk,sitting,temperature_right,Urządzenie z czujnikami temperatury - prawe nozdrze,5,115.0,120.0,25.0,FFT,22.428924637429983,-2.571075362570017,2.571075362570017,True,1,False
session_20260625_variable_sit_walk,sitting,temperature_right,Urządzenie z czujnikami temperatury - prawe nozdrze,5,115.0,120.0,25.0,Metoda nachylenia,24.0,-1.0,1.0,True,2,False
session_20260625_variable_sit_walk,walking,temperature_right,Urządzenie z czujnikami temperatury - prawe nozdrze,5,130.0,135.0,10.0,Maksima,,,,False,0,True
session_20260625_variable_sit_walk,walking,temperature_right,Urządzenie z czujnikami temperatury - prawe nozdrze,5,130.0,135.0,10.0,Minima,,,,False,1,True
session_20260625_variable_sit_walk,walking,temperature_right,Urządzenie z czujnikami temperatury - prawe nozdrze,5,130.0,135.0,10.0,Przejścia przez zero,,,,False,1,True
session_20260625_variable_sit_walk,walking,temperature_right,Urządzenie z czujnikami temperatury - prawe nozdrze,5,130.0,135.0,10.0,Autokorelacja,13.714285714285714,3.7142857142857135,3.7142857142857135,True,1,True
session_20260625_variable_sit_walk,walking,temperature_right,Urządzenie z czujnikami temperatury - prawe nozdrze,5,130.0,135.0,10.0,FFT,4.246811315825442,-5.753188684174558,5.753188684174558,True,1,True
session_20260625_variable_sit_walk,walking,temperature_right,Urządzenie z czujnikami temperatury - prawe nozdrze,5,130.0,135.0,10.0,Metoda nachylenia,12.0,2.0,2.0,True,1,True
session_20260625_variable_sit_walk,walking,temperature_right,Urządzenie z czujnikami temperatury - prawe nozdrze,5,135.0,140.0,10.0,Maksima,,,,False,1,False
session_20260625_variable_sit_walk,walking,temperature_right,Urządzenie z czujnikami temperatury - prawe nozdrze,5,135.0,140.0,10.0,Minima,,,,False,1,False
session_20260625_variable_sit_walk,walking,temperature_right,Urządzenie z czujnikami temperatury - prawe nozdrze,5,135.0,140.0,10.0,Przejścia przez zero,17.142857142857142,7.142857142857142,7.142857142857142,True,2,False
session_20260625_variable_sit_walk,walking,temperature_right,Urządzenie z czujnikami temperatury - prawe nozdrze,5,135.0,140.0,10.0,Autokorelacja,19.2,9.2,9.2,True,1,False
session_20260625_variable_sit_walk,walking,temperature_right,Urządzenie z czujnikami temperatury - prawe nozdrze,5,135.0,140.0,10.0,FFT,17.672357628968484,7.672357628968484,7.672357628968484,True,1,False
session_20260625_variable_sit_walk,walking,temperature_right,Urządzenie z czujnikami temperatury - prawe nozdrze,5,135.0,140.0,10.0,Metoda nachylenia,12.0,2.0,2.0,True,1,False
session_20260625_variable_sit_walk,walking,temperature_right,Urządzenie z czujnikami temperatury - prawe nozdrze,5,140.0,145.0,15.0,Maksima,,,,False,1,True
session_20260625_variable_sit_walk,walking,temperature_right,Urządzenie z czujnikami temperatury - prawe nozdrze,5,140.0,145.0,15.0,Minima,,,,False,1,True
session_20260625_variable_sit_walk,walking,temperature_right,Urządzenie z czujnikami temperatury - prawe nozdrze,5,140.0,145.0,15.0,Przejścia przez zero,17.77777777777778,2.7777777777777786,2.7777777777777786,True,2,True
session_20260625_variable_sit_walk,walking,temperature_right,Urządzenie z czujnikami temperatury - prawe nozdrze,5,140.0,145.0,15.0,Autokorelacja,19.2,4.199999999999999,4.199999999999999,True,1,True
session_20260625_variable_sit_walk,walking,temperature_right,Urządzenie z czujnikami temperatury - prawe nozdrze,5,140.0,145.0,15.0,FFT,17.07372112184447,2.0737211218444713,2.0737211218444713,True,1,True
session_20260625_variable_sit_walk,walking,temperature_right,Urządzenie z czujnikami temperatury - prawe nozdrze,5,140.0,145.0,15.0,Metoda nachylenia,12.0,-3.0,3.0,True,1,True
session_20260625_variable_sit_walk,walking,temperature_right,Urządzenie z czujnikami temperatury - prawe nozdrze,5,145.0,150.0,15.0,Maksima,,,,False,1,False
session_20260625_variable_sit_walk,walking,temperature_right,Urządzenie z czujnikami temperatury - prawe nozdrze,5,145.0,150.0,15.0,Minima,,,,False,1,False
session_20260625_variable_sit_walk,walking,temperature_right,Urządzenie z czujnikami temperatury - prawe nozdrze,5,145.0,150.0,15.0,Przejścia przez zero,,,,False,1,False
session_20260625_variable_sit_walk,walking,temperature_right,Urządzenie z czujnikami temperatury - prawe nozdrze,5,145.0,150.0,15.0,Autokorelacja,19.2,4.199999999999999,4.199999999999999,True,1,False
session_20260625_variable_sit_walk,walking,temperature_right,Urządzenie z czujnikami temperatury - prawe nozdrze,5,145.0,150.0,15.0,FFT,16.813917028088646,1.813917028088646,1.813917028088646,True,1,False
session_20260625_variable_sit_walk,walking,temperature_right,Urządzenie z czujnikami temperatury - prawe nozdrze,5,145.0,150.0,15.0,Metoda nachylenia,12.0,-3.0,3.0,True,1,False
session_20260625_variable_sit_walk,sitting,temperature_right,Urządzenie z czujnikami temperatury - prawe nozdrze,10,5.0,15.0,15.0,Maksima,24.0,9.0,9.0,True,2,True
session_20260625_variable_sit_walk,sitting,temperature_right,Urządzenie z czujnikami temperatury - prawe nozdrze,10,5.0,15.0,15.0,Minima,13.714285714285714,-1.2857142857142865,1.2857142857142865,True,2,True
session_20260625_variable_sit_walk,sitting,temperature_right,Urządzenie z czujnikami temperatury - prawe nozdrze,10,5.0,15.0,15.0,Przejścia przez zero,20.869565217391305,5.869565217391305,5.869565217391305,True,2,True
session_20260625_variable_sit_walk,sitting,temperature_right,Urządzenie z czujnikami temperatury - prawe nozdrze,10,5.0,15.0,15.0,Autokorelacja,48.0,33.0,33.0,True,1,True
session_20260625_variable_sit_walk,sitting,temperature_right,Urządzenie z czujnikami temperatury - prawe nozdrze,10,5.0,15.0,15.0,FFT,6.491679927338405,-8.508320072661595,8.508320072661595,True,1,True
session_20260625_variable_sit_walk,sitting,temperature_right,Urządzenie z czujnikami temperatury - prawe nozdrze,10,5.0,15.0,15.0,Metoda nachylenia,12.0,-3.0,3.0,True,2,True
session_20260625_variable_sit_walk,sitting,temperature_right,Urządzenie z czujnikami temperatury - prawe nozdrze,10,10.0,20.0,15.0,Maksima,18.46153846153846,3.46153846153846,3.46153846153846,True,3,True
session_20260625_variable_sit_walk,sitting,temperature_right,Urządzenie z czujnikami temperatury - prawe nozdrze,10,10.0,20.0,15.0,Minima,18.46153846153846,3.46153846153846,3.46153846153846,True,2,True
session_20260625_variable_sit_walk,sitting,temperature_right,Urządzenie z czujnikami temperatury - prawe nozdrze,10,10.0,20.0,15.0,Przejścia przez zero,18.46153846153846,3.46153846153846,3.46153846153846,True,3,True
session_20260625_variable_sit_walk,sitting,temperature_right,Urządzenie z czujnikami temperatury - prawe nozdrze,10,10.0,20.0,15.0,Autokorelacja,9.23076923076923,-5.76923076923077,5.76923076923077,True,1,True
session_20260625_variable_sit_walk,sitting,temperature_right,Urządzenie z czujnikami temperatury - prawe nozdrze,10,10.0,20.0,15.0,FFT,17.137555057843052,2.137555057843052,2.137555057843052,True,1,True
session_20260625_variable_sit_walk,sitting,temperature_right,Urządzenie z czujnikami temperatury - prawe nozdrze,10,10.0,20.0,15.0,Metoda nachylenia,18.0,3.0,3.0,True,3,True
session_20260625_variable_sit_walk,sitting,temperature_right,Urządzenie z czujnikami temperatury - prawe nozdrze,10,15.0,25.0,20.0,Maksima,15.483870967741936,-4.516129032258064,4.516129032258064,True,2,True
session_20260625_variable_sit_walk,sitting,temperature_right,Urządzenie z czujnikami temperatury - prawe nozdrze,10,15.0,25.0,20.0,Minima,17.77777777777778,-2.2222222222222214,2.2222222222222214,True,3,True
session_20260625_variable_sit_walk,sitting,temperature_right,Urządzenie z czujnikami temperatury - prawe nozdrze,10,15.0,25.0,20.0,Przejścia przez zero,14.117647058823529,-5.882352941176471,5.882352941176471,True,2,True
